77,74,74,63,64,65,59,49,63,69,33,9,15,6,13,16,69,66,37,63,36,72,30,54,72,73,21,69,74,72,55,13
68,54,57,66,54,49,42,41,53,54,41,13,8,7,6,13,54,60,49,43,59,54,46,68,54,53,62,48,67,65,57,13
71,64,68,69,76,68,66,72,75,54,68,9,6,11,13,9,58,65,67,64,72,58,61,76,58,68,69,68,73,65,64,4
61,46,44,60,29,47,28,28,25,19,29,13,15,8,7,8,52,72,49,24,26,28,51,32,28,40,58,23,52,61,27,1
69,80,38,63,60,60,67,60,62,63,52,9,7,7,15,12,77,81,57,55,57,74,46,60,74,76,47,65,68,82,63,13
75,74,73,65,77,69,71,74,73,61,76,14,5,5,15,14,68,75,81,72,69,75,72,76,75,85,78,72,80,79,63,1
74,72,70,68,68,82,64,64,66,70,52,6,10,15,14,8,70,80,44,70,59,70,15,67,70,71,22,73,71,67,65,0
52,80,34,45,49,75,59,51,45,23,43,7,7,15,11,16,78,69,78,41,79,37,85,74,37,71,80,39,52,85,62,1
77,33,75,58,67,60,60,58,71,64,66,13,8,13,13,15,69,62,18,68,57,65,17,65,65,60,17,59,79,60,62,7
83,70,75,72,76,71,78,62,74,57,55,6,11,11,14,13,58,73,75,54,64,73,71,74,73,76,75,44,78,67,67,5
37,61,48,54,61,60,48,47,62,58,35,7,8,9,15,11,59,54,61,55,64,55,55,59,55,58,54,49,51,81,55,4
63,59,67,58,59,57,58,33,52,37,31,9,8,7,10,6,55,77,60,39,46,32,65,58,32,58,68,38,53,58,45,9
55,62,62,61,55,50,42,26,45,21,27,5,8,14,9,10,58,64,49,29,52,25,57,55,25,35,60,22,62,67,32,1
63,60,76,47,56,52,51,23,45,37,29,14,7,7,11,15,61,47,58,45,54,41,66,56,41,51,64,22,61,85,40,5
78,66,73,75,65,55,66,64,63,25,56,13,15,13,13,8,62,70,65,64,64,56,65,64,56,70,66,29,77,67,52,5
60,52,47,60,67,55,36,39,44,31,30,14,8,11,14,13,52,55,62,41,57,32,70,65,32,42,55,33,55,60,68,2
65,72,56,76,67,67,56,58,63,59,55,11,12,14,7,9,62,63,62,60,59,68,61,68,68,67,64,58,66,64,60,2
89,58,79,66,77,67,76,78,85,75,71,14,8,13,13,16,54,62,58,80,63,74,43,71,74,74,45,61,88,53,71,10
73,52,61,62,43,31,45,30,49,21,27,8,8,10,9,8,47,56,53,25,21,41,49,33,41,26,53,21,71,52,34,5
72,52,73,63,65,65,65,61,67,61,60,12,10,5,5,14,45,50,39,69,40,70,22,59,70,63,20,61,69,51,57,7
77,70,78,64,75,74,72,65,77,76,61,11,6,6,8,12,75,71,30,66,62,78,13,75,78,76,24,75,77,66,71,13
62,54,41,40,35,53,22,26,31,21,23,8,8,14,14,8,59,78,52,25,33,21,61,41,21,35,60,21,66,82,28,5
48,68,46,52,50,55,40,37,36,35,34,8,8,16,9,7,66,81,66,34,47,22,65,53,22,42,59,36,47,77,46,1
62,64,62,60,61,56,56,54,54,33,29,11,10,15,12,10,67,74,62,48,59,23,65,63,23,56,66,49,69,77,52,1
75,44,69,63,67,65,48,66,66,67,62,12,7,15,13,14,58,58,30,61,62,70,31,63,70,59,36,52,75,56,61,0
83,50,82,74,69,75,33,52,63,72,41,14,11,7,10,11,66,91,14,58,31,69,15,59,69,69,11,73,86,74,51,13
83,70,83,81,67,69,68,65,60,58,67,13,8,12,10,7,61,66,62,71,62,60,60,69,60,76,61,65,92,75,63,2
56,33,53,60,63,47,30,34,59,58,26,15,12,13,8,9,57,64,14,54,28,52,11,35,52,51,19,47,63,77,45,13
51,74,34,40,60,53,25,42,51,39,27,9,6,7,7,14,68,71,67-4,42,52,42,70+4,62,42,59,60,26,65,72,54,1
44,67,35,41,66,62,42,51,60,69,35,7,9,15,16,14,82,61,15,56,33,78,17,52,78,73,20,77,38,84,49,13
69,59,58,91,47,37,59,36,59,30,41,6,8,9,13,11,52,65,61,28,30,46,54,38,46,29,67,29,59,38,43,10
61,62,60,70,58,55,50,48,57,40,43,7,8,13,6,10,59,64,47,44,65,57,33,63,57,64,53,40,63,39,51,0
79,38,67,64,70,55,70,69,69,64,57,9,12,6,12,8,63,54,34,53,58,60,15,65,60,61,14,57,67,40,60,13
70,78,69,74,71,76,59,64,66,73,65,10,11,14,15,10,67,75,20,69,45,74,26,65,74,85,15,75,70,71,58,13
79,63,83,79,75,74,67,75,76,71,72,6,13,13,9,11,42,47,43,71,70,72,41,74,72,73,34,68,74,61,78,10
71,74,56,57,57,59,59,47,60,29,32,6,11,6,6,7,57,59,65,28,47,37,62,59,37,44,64,36,71,76,42,9
33,67,30,34,49,61,54,26,45,31,20,15,10,16,8,12,66,79,62,45,61,26,62,60,26,59,60,29,34,89,51,1
66,46,63,73,55,51,48,32,57,29,27,6,10,5,15,10,39,61,46,33,47,48,53,54,48,31,53,27,60,58,48,2
81,36,71,63,64,58,53,48,68,60,34,7,8,9,8,13,37,45,26,38,37,59,21,51,59,67,19,44,80,71,44,13
69,62,59,73,46,42,37,31,48,31,39,6,12,13,15,9,49,63,56,39,49,47,48,55,47,52,53,38,67,58,47,2
79,61,51,52,58,48,37,38,53,59,28,11,11,13,5,13,56,47,21,42,28,59,17,54,59,54,19,43,72,59,49,13
58,46,57,58,67,63,39,41,64,71,47,15,12,10,7,7,67,69,25,61,42,68,29,64,68,65,25,56,56,60,55,13
65,57,55,74,54,44,44,49,58,39,41,14,9,11,11,5,56,58,54,38,41,45,63,52,45,48,68,33,62,56,39,1
74,75,74,51,68,74,55,55,68,68,62,15,13,14,10,9,65,68,54,66,57,72,46,64,72,71,39,66,77,74,56,0
50,77,43,71,65,62,45,44,55,33,48,11,11,16,13,16,52,72,63,54,62,49,52,65,49,60,54,37,51,71,42,4
66,70,60,68,54,64,23,33,48,17,32,14,12,6,15,8,66,68,72,37,50,18,74,50,18,49,74,29,72,76,22,1
78,66,77,55,72,68,57,63,70,64,57,14,15,9,6,15,52,59,64,71,65,73,56,73,73,67,58,58,69,72,74,2
76,65,54,74,59,60,68,32,55,27,31,9,12,13,9,13,57,68,69,48,57,41,62,59,41,48,65,25,73,58,48,9
70,52,76,77,67,64,63,56,65,49,45,13,14,10,10,6,45,65,63,64,60,63,58,68,63,59,61,50,72,58,63,6
68,62,72,70,64,57,58,52,65,65,60,12,14,10,9,6,73,77,39,64,62,64,26,63,64,62,23,60,65,72,68,6
69,76,56,56,55,64,53,29,52,21,31,13,10,12,12,13,67,72,68,22,54,42,65,61,42,44,62,16,67,82,41,9
78,55,76,77,75,68,54,74,74,62,59,7,10,7,13,14,44,33,52,74,60,60,43,73,60,66,36,68,77,67,75,0
54,85,61,58,77,71,58,47,66,65,50,15,14,8,11,14,70,71,70,60,69,59,58,78,59,71,71,36,59,70,67,2
86,67,84,71,66,71,59,64,65,70-1,45,8,7,9,13,6,65,73,34,67,44,77,34,66,77,71,23,67,86,60,71,10
55,47,62,63,63,59,56,58,61,55,53,15,6,12,9,9,52,59,31,53,60,45,49,66,45,57,56,54,63,63,65,4
44,67,53,64,60,53,28,26,51,68,28,14,11,14,8,12,69,65,29,67,32,64,23,52,64,70,20,44,63,55,45,13
55,64,51,66,57,60,36,40,38,41,41,16,10,16,7,14,55,72,65,42,43,46,65,53,46,48,63,41,54,70,38,1
79,44,80,84,74,66,75,73,74,67,70,9,9,7,11,10,49,59,38,62,72,68,35,73,68,70,29,66,77,43,70,10
82,71,70,89,61,62,67,33,68,24,28,12,9,15,10,13,49,79,57,29,35,62,54,51,62,63,67,23,78,40,46,1
67,70,61,57,61,68,62,48,64,68,46,9,8,9,5,12,70,60,13,58,27,63,11,52,63,71,13,66,71,78,54,13
74,31,61,64,60,44,57,43,62,42,32,7,11,13,6,8,40,42,32,47,38,43,48,61,43,53,47,49,69,48,51,9
76,80,71,62,70,70,59,57,70,72,52,7,9,11,13,14,68,82,37,61,46,71,27,64,71,73,32,69,81,78+2,73,13
54,61,53,50,63,59,63,39,45,36,34,12,6,6,12,11,61,55,65,29,34,50,68,56,50,37,68,36,49,69,43,1
76,57,68,77,57,53,70,36,54,44,41,9,6,11,6,11,55,54,55,44,64,51,61,67,51,45,59,39,67,56,58,5
78,31,81,79,68,47,51,49,70,64,41,11,13,13,6,7,48,70,22,57,48,64,27,58,64,48,26,57,75,48,49,0
75,67,76,83,68,60,71,65,60,37,67,16,14,12,7,15,60,77,64-1,39,59,60,59,64,60,55,68,30,79,54,50,5
81,71,76,76,64,63,66,67,65,57,38,12,14,13,12,9,58,70,59,63,64,54,62,65,54,75,64,39,85,64,56,5
73,73,64,54,65,59,70,45,69,35,37,7,15,10,13,7,63,64,70,30,59,57,68,65,57,41,70,30,75,80,54,1
69,75,76,76,73,65,70,64,77,68,75,13,11,5,14,13,46,53,59,67,70,67,45,76,67,64,56,66,75,59,64,0
65,82,74,73,73,65,61,60,66,54,59,6,7,6,6,10,56,79,70,64,70,53,68,77,53,71,74,47,61,59,61,4
59,64,66,66,76,67,77,76,71,65,75,7,7,10,15,9,49,66,64,73,73,64,59,75,64,68,58,62,52,69,75,4
67,33,51,62,59,51,51,47,57,50,40,7,12,8,15,14,41,48,17,34,42,46,21,45,46,64,30,40,61,36,50,7
69,86,75,54,77,78,68,68,77,65,70,14,8,8,9,15,77,90,80,79,78,76,72,78,76,86,78,68,69,90,74,2
61,47,54,72,33,42,37,32,49,24,34,14,8,13,14,8,52,64,64,22,51,36,60,48,36,28,61,25,54,77,31,1
86,70,77,82,63,61,61,52,71,60,40,6,8,12,8,11,38,58,30,59,51,62,22,58,62,64,23,59,84,55,54,6
84,67,64,60,58,55,52,48,62,48,37,13,9,13,15,11,55,65,58,48,49,50,59,57,50,57,56,41,84,73,35,5
64,33,78,90,65,57,58,56,64,56,41,14,8,10,7,15,36,80,23,52,52,52,30,55,52,54,35,52,72,44,55,11
73,71,82,86,73,69,52,42,68,47,46,12,14,9,6,12,56,86,78,50,66,49,74,71,49,62,71,56,72,55,48,2
68,43,69,75,68,54,45,66,66,64,52,14,8,15,14,7,54,46,24,61,56,66,29,61,66,76,28,72,73,51,58,10
71,33,72,78,56,58,47,53,58,39,43,8,14,10,14,15,34,78,43,47,55,50,42,60,50,43,41,44,66,41,57,6
89,54,73,75,56,67,49,37,71,56,30,15,14,8,12,9,54,73,16,49,27,58,22,58,58,49,23,36,85,65,55,13
64,51,47,50,48,45,29,25,43,17,31,10,12,10,12,14,58,74,60,24,24,28,50,41,28,33,59,24,64,71,26,1
72,52,61,69,51,58,57,31,53,22,29,14,13,9,7,8,58,71,58,20,52,23,59,55,23,37,61,25,68,68,51,2
51,70,73,55,63,69,59,52,51,22,63,7,14,12,16,14,57,64,63,47,60,56,59,61,56,51,70,18,48,84,54,5
77,39,49,75,52,53,52,57,56,49,60,5,9,13,6,9,35,57,46,39,49,49,47,55,49,58,47,35,69,55,58,0
91,58,92,81,63,56,40,53,66,66,25,13,6,13,8,15,63,92,24,64,36,66,25,64,66,67,26,62,90,59,48,13
30,77,31,42,44,75,30,29,39,42,28,16,11,6,13,6,82,54,70,44,67,34,76,69,34,67,75,33,32,83,51,2
90,65,89,72,70,65,61,52,76,50,50,12,11,10,16,9,56,76,60,48,60,62,62,65,62,62,61,53,90,71,62,10
69,64,42,69,66,60,56,68,67,58,48,10,16,9,9,6,63,71,64,53,53,59,58,67,59,65,61,59,57,73,71,9
75,49,75,83,60,61,49,57,67,61,41,5,14,12,8,8,48,79,12,58,49,61,22,55,61,62,23,51,77,49,42,13
59,26,51,54,55,45,29,38,59,64,26,8,9,7,6,5,59,67,16,59,28,57,13,53,57,60,16,55,59,54,41,13
84,85,77,83,78,76,79,75,77,49,51,14,8,7,6,12,62,81,75,66,69,77,75,76,77,72,78-1,59,78,72,63,9
68,69,75,79,65,55,55,57,64,44,35,7,16,14,12,10,50,59,55,59,64,57,53,65,57,61,53,59,64,52,60,2
58,34,52,72,54,53,30,38,57,64,32,13,6,5,13,8,64,65,17,55,33,58,10,52,58,60,12,53,58,36,40,13
71,27,62,65,60,59,56,44,63,63,42,5,6,11,8,6,57,55,25,49,38,56,23,59,56,65,23,41,68,63,55,10
44,64,56,53,53,68,47,33,56,34,49,7,10,12,8,14,71,30,57,46,34,31,57,51,31,67,53,28,54,73,31,1
62,59,39,42,44,55,34,30,26,25,28,12,13,13,7,11,59,69,57,30,30,20,60,40,20,33,61,31,64,73,25,1
58+8,72,49,46,44,55,27,23,39,19,29,14,12,9,10,13,63,67,54,19,49,26,60,42,26,32,62,22,66+8,86,30,1
62,65,58,53,68,63,48,51,63,66,56,7,10,13,6,16,74,63,57,71,65,69,41,68,69,75,53,63,60,78,64,0
85,41,80,86,72,74,72,66,74,67,45,6,16,11,15,14,53,56,68,83,72,68,72,70,68,76,76,64,82,48,67,4
71,63,71,58,61,60,51,51,54,50,55,11,7,10,11,5,64,64,66,55,66,61,62,61,61,57,59,48,76,63,63,4
70,59,54,53,46,54,39,42,54,33,26,9,10,11,15,13,57,71,65,22,40,37,64,45,37,42,63,25,68,82,35,1
56,56,49,62,56,56,30,26,52,50,39,11,9,6,7,9,48,56,69,53,59,54,52,63,54,49,55,30,59,70,58,1
75,56,73,69,73,64,63,69,74,66,65,15,11,12,9,14,62,81,57,70,73,72,55,75,72,72,60,59,81,61,73,0
86,77,83,75,71,65,64,69,76,63,60,7,10,12,13,14,56,49,22,65,60,68,31,65,68,74,49,69,85,68,69,6
58,52,54,65,67,62,49,51,66,63,48,6,8,10,6,15,48,48,55,79,75,58,48,77,58,77,50,38,62,58,70,10
68,72,73,86,73,70,49,60,69,52,50,7,12,14,8,6,54,76,65,55,65,58,51,67,58,57,58,51,66,68,69,4
68,77,65,50,61,67,36,44,66,68,36,9,13,8,14,7,70,66,17,62,24,65,26,56,65,76,19,61,74,78,46,13
56,58,49,52,41,54,26,21,27,20,23,12,13,5,12,7,59,46,48,23,45,24,47,50,24,40,50,28,55,79,52,1
87,67,76,67,80,68,70,66,78,65,74,14,9,10,11,11,54,44,24,60,67,79,26,74,79,65,28,70,90,34,68,7
35,61,66,47,70,55,54,40,49,39,39,14,6,6,12,11,49,71,60,48,63,49,68,65,49,47,60,42,43,80,59,6
35,78,28,34,56,46,50,27,53,19,42,6,10,15,16,13,71,31,66,20,57,25,65,58,25,55,60,24,32,82,43,9
59,51,60,73,49,55,41,46,49,35,39,12,12,10,15,11,41,58,45,36,49,38,42,52,38,42,43,35,68,56,46,6
53,87,58,55,50,59,55,47,43,31,30,13,11,7,9,9,52,58,61,28,45,36,72,54,36,47,62,34,55,74,57,1
70,64,36,53,61,58,67,67,37,22,73,15,7,9,9,8,66,73,66,69,61,31,60,67,31,79,61,30,73,82,44,2
51,58,51,64,50,57,38,38,48,30,40,10,12,15,13,10,62,60,53,30,58,40,57,58,40,49,61,31,49,72,37,4
92,43,82,90,53,63,55,53,57,62,41,9,13,13,16,13,61,92,34,58,57,66,24,60,66,70,21,64,92,57,58,6
64,53,74,76,65,64,54,65,62,56,64,14,11,9,14,9,48,70,44,63,64,60,43,69,60,65,45,56,70,62,69,10
67,66,67,66,54,58,61,52,59,52,50,6,10,15,7,14,53,64,64,50,63,56,64,59,56,54,63,49,70,63,50,4
84,46,85,63,70,63,68,45,71,72,45,8,11,13,13,14,59,84,41,65,55,66,23,68,66,63,20,61,90,75,51,6
61,54,48,60,53,52,28,31,46,21,31,7,7,9,6,13,57,70,58,29,37,28,53,53,28,45,59,34,66,67,32,5
75,68,76,70,72,70,70,55,72,59,33,10,13,9,15,16,66,79,68,60,65,65,69,70,65,66,72,43,75,71,68,10
76,58,78,81,67,63,58,64,65,55,68,10,16,7,7,9,50,73,64,66,63,59,57,67,59,68,63,61,67,56,52,2
71,71,72,84,64,62,71,73,65,59,66,16,13,13,12,10,56,80,64,66,60,62,67,64,62,68,64,46,69,64,58,12
64,61,76,40,56,72,42,45,39,36,31,10,12,10,16,7,72,73,63,29,49,32,64,54,32,67,58,61,66,89,46,1
61,61,58,52,53,45,37,41,46,29,35,10,10,7,13,13,50,58,48,30,51,36,44,53,36,49,51,29,54,48,38,2
71,53,68,61,75,69,66,70,73,69,42,13,16,15,9,7,63,67,24,71,57,75,29,65,75,72,36,67,71,67,64,7
63,51,64,57,69,72,47,53,58,71,51,13,13,13,6,5,70,74,14,57,43,76,11,47,76,69,11,69,67,74,49,13
54,50,57,41,34,45,15,15,27,15,14,6,6,10,11,14,69,75,64,12,29,30,64,36,30,21,63,12,54,81,33,1
66,66,71,70,74,65,72,63,75,64,67,10,7,8,6,9,44,52,56,69,70,64,50,75,64,65,47,57,62,65,75,4
37,50,78,78,70,67,53,71,70,72,68,10,15,16,9,15,68,41,13,69,60,80,13,65,80,77,14,75,57,64,65,0
78,68,73,76,64,65,67,58,71,46,29,6,11,9,14,9,61,75,63,65,65,62,61,67,62,70,62,61,76,74,64,5
51,67,61,63,54,62,51,40,52,31,38,10,11,8,11,8,54,62,60,49,58,40,62,60,40,48,58,30,33,73,50,4
69,72,69,68,78,77,70,68,78,54,50,5,8,14,15,10,60,55,75,70,74,61,68,80,61,82,68,60,74,72,77,2
79,63,80,61,64,60,60,58,69,62,44,13,14,13,7,9,58,58,62,57,54,60,55,60,60,63,60,64,78,57,62,6
43,56,45,49,49,48,36,33,39,37,30,12,1,16,15,1,58,59,55,42,42,44,56,44,44,48,57,46,49,66,41,4
41,73,52,45,68,65,60,74,61,59,63,6,12,6,13,12,58,51,61,71,73,64,60,74,64,56,62,49,37,70,70,0
70,59,72,72,75,73,72,74,71,60,75,8,9,14,13,10,50,67,59,70,75,65,39,77,65,64,47,64,74,66,73,4
53,61,59,60,57,59,41,46,55,59,42,13,7,7,14,9,54,54,58,48,58,57,50,64,57,58,46,42,51,67,55,4
77,66,74,76,84,73,85,74,82,74,71,10,14,4,14,4,55,35,59,85,70,79,54,77,79,87,50,75,78,70,74,11
71,70,65,78,71,68,75,68,69,39,66,12,12,11,11,7,57,75,70,67,69,71,66,65,71,76,70,50,70,68,56,5
58,29,60,67,57,54,41,48,50,67,32,9,10,12,8,6,61,69,11,56,32,55,17,53,55,62,15,44,55,52,51,13
57,45,44,63,47,47,32,29,36,29,29,14,13,14,7,13,57,67,55,29,38,29,60,45,29,36,61,32,52,70,27,4
74,70,84,92,70,70,58,65,69,59,56,10,6,13,13,8,54,59,45,61,62,66,42,67,66,67,46,59,73,42,65,0
83,22,84,92,66,48,52,62,68,51,52,12,12,13,10,15,33,85,14,55,44,44,10,63,44,37,16,57,74,21,67,10
66,66,62,49,56,62,59,42,51,24,41,12,6,11,6,6,74,74,60,48,55,34,73,59,34,56,73,25,68,86,33,1
87,78,89,83,76,73,74,74,82,66,40,12,8,12,7,10,62,72,46,70,76,74,46,78,74,74,54,54,86,61,71,10
71,36,68,76,57,48,39,55,65,67,35,13,13,5,11,13,56,51,14,62,42,48,23,63,48,69,16,64,69,40,80,13
68,39,78,89,61,62,45,53,63,49,45,9,9,15,11,15,44,89,28,46,56,52,38,60,52,54,46,42,61,39,52,4
53,78-3,58-4,55,63,74-5,31,43,45,42,40,8,14,9,12,12,75,76-5,72,56,70,33,71,69,33,44,70+2,27,60,74,44,2
93,55,92,91,76,78,71,76,77,72,75,10,10,9,8,10,32,63,39,74,66,67,31,68,67,76,35,72,93,33,57,7
76,53,73,59,65,61,28,38,68,60,30,10,7,8,15,10,63,72,12,52,42,59,18,58,59,62,19,54,75,74,48,10
54,61,42,49,43,42,27,28,41,18,25,6,5,6,14,8,64,71,57,22,43,28,60,52,28,40,62,20,63,81,29,4
83,60,70,76,70,69,76,73,68,57,56,12,8,10,7,10,42,66,66,60,59,66,66,58,66,64,67,45,80,64,55,6
69,81,78,77,77,68,75,48,75,56,73,9,8,9,14,15,56,67,77,46,74,54,71,73,54,72,66,58,68,71,73,4
64,66,67,70,66,52,52,40,63,45,48,9,14,6,7,10,69,71,65,41,67,49,66,67,49,51,67,32,64,63,46,4
72,61,76,76,77,76,80,80,76,64,78,12,14,10,8,6,62,72,50,77,74,65,20,78,65,79,23,67,69,56,77,10
60,65,73,73,71,70,60,72,79,58,58,8,9,7,16,13,61,72,54,65,62,68,59,72,68,67,54,69,68,78,59,0
62,60,63,58,62,55,50,53,59,39,45,12,9,7,14,10,54,60,59,55,65,52,45,66,52,59,39,45,60,63,55,2
69,73,71,54,55,54,44,45,47,61,35,12,12,13,13,15,68,90,40,56,37,61,43,51,61,62,33,60,69,78,43,0
59,69,81,62,73,57,71,54,65,44,41,9,8,11,13,9,72,63,75,67,65,48,58,69,48,66,68,58,61,71,52,10
56,50,51,64,41,51,33,32,32,26,37,10,5,8,13,6,60,72,56,25,31,32,55,40,32,43,58,35,55,64,31,1
91,41,92,75,74,69,66,73,76,55,53,12,10,12,15,7,47,62,55,52,64,62,40,68,62,65,40,55,87,39,70,7
85,61,79,77,62,50,70,72,60,51,70,12,8,12,8,12,51,74,62,69,60,54,59,60,54,71,59,41,76,64,51,5
49,85,67,69,72,70,69,75,64,44,62,8,14,14,8,12,65,65,65,70,79,45,62,72,45,74,68,65,39,66,68,4
62,83,56,53,78,84,68,68,72,64,67,7,9,15,12,14,77,71,85,75,78,68,75,83,68,78,75,74,66,89,75,4
79,52,73,79,59,52,60,54,64,54,55,7,12,8,7,6,31,59,51,56,53,62,35,56,62,58,40,56,81,72,59,0
58,74,55,44,50,48,42,40,43,27,41,9,10,8,6,5,63,62,64,44,47,22,72,53,22,76,59,28,68,84,43,1
71,46,66,66,71,79,46,32,66,70,46,7,13,13,12,13,68,80,36,72,57,78,17,62,78,80,17,60,68,78,56,13
67,65,72,61,52,48,46,47,55,32,48,9,11,6,12,8,60,63,44,47,65,59,40,73,59,60,60,45,53,50,50,4
66,52,70,72,62,70,51,52,61,52,49,14,5,6,13,11,55,56,39,50,66,73,40,70,73,51,52,43,68,47,66,4
52,82,42,33,63,75,29,29,54,35,35,15,10,8,11,11,73,40,78,37,42,32,75,67,32,68,73,23,50,90,35,1
80,65,75,74,69,60,57,56,73,67,43,11,6,11,7,6,65,75,45,62,58,66,36,64,66,73,38,60,82,70,55,11
80,32,80,75,80,70,77,81,80,72,80,13,16,15,8,13,47,56,26,71,67,70,29,71,70,75,26,70,88,60,62,6
63,78,59,59,69,72,49,70,63,76,55,8,6,6,15,11,72,77,33,69,53,72,13,65,72,75,14,73,68,86,44,13
34,65,34,55,52,67,45,31,36,20,35,5,10,11,6,5,69,77,72,32,57,29,73,57,29,68,72,18,40,89,29,1
54,41,50,61,33,44,26,26,22,22,24,6,5,14,9,11,46,72,51,20,26,21,45,30,21,36,49,27,60,57,29,9
62,58,59,67,69,65,39,39,68,69,35,9,6,10,15,11,74,69,23,62,38,69,23,65,69,74,26,71,62,71,58,13
70,56,62,72,67,59,50,39,62,32,46,14,6,16,15,13,47,82,62,46,66,44,59,68,44,49,60,44,71,59,56,4
61,68,76,71,67,75,44,60,64,67,48,9,14,8,16,6,76,92,31,56,51,69,33,66,69,68,27,55,65,74,68,13
77,57,90,86,92,83,72,85,90,69,77,6,13,11,7,9,58,75,78,82,90,83,49,91,83,75,62,90,68,59,86,2
51,41,59,62,61,60,49,59,60,56,63,16,12,16,9,14,52,58,55,63,55,60,42,59,60,58,47,48,64,74,71,1
74,47,71,62,66,64,59,59,65,65,54,7,8,8,13,11,64,84,29,64,54,74,19,63,74,69,22,60,76,64,65,13
63,43,74,68,68,61,68,72,67,55,51,9,7,7,12,10,44,56,55,69,74,64,43,72,64,68,44,56,59,60,70,2
75,33,63,85,63,43,55,43,61,60,34,14,9,12,9,14,44,67,20,56,34,63,18,54,63,59,22,52,69,57,55,11
69,70,60,60,56,50,53,37,58,36,36,10,12,8,11,11,58,64,55,46,42,41,56,58,41,48,56,32,76,74,32,1
75,75,79,71,78,70,70,77,80,73,71,6,8,8,7,16,76,72,35,74,60,72,23,74,72,76,25,74,77,74,70,10
63,53,67,85,56,41,54,33,58,31,49,15,14,6,15,16,34,46,55,57,50,54,58,48,54,27,57,29,62,55,35,6
67,65,64,79,70,73,77,82,71,60,70,14,12,9,15,13,58,64,64,75,76,72,64,75,72,83,64,65,65,62,71,9
63,61,59,72,75,65,74,59,65,58,64,11,14,13,13,12,60,41,51,70,69,70,55,76,70,69,58,72,65,67,71,6
62,46,72,71,68,68,59,58,71,56,63,11,11,6,12,11,33,63,41,71,68,50,32,71,50,65,36,56,61,72,70,4
34,60,43,34,77,81,70,86,72,81,75,16,9,6,6,11,74,33,50,79,54,85,30,69,85,83,21,83,40,87,77,0
77,58,71,68,75,76,74,69,78,68,42,7,10,9,13,14,46,45,20,72,62,76,20,74,76,75,26,64,74,64,66,11
68,73,59,64,60,66,58,53,57,24,25,6,7,16,14,11,58,90,71,52,58,32,70,65,32,47,64,30,69,72,49,2
69,66,38,55,41,59,22,22,31,20,25,8,7,11,12,12,63,40,64,19,23,25,71,49,25,35,66,29,48,81,34,1
30,68,48,50,57,73,41,41,38,47,46,7,9,6,16,6,69,76,69,34,59,54,62,62,54,51,63,42,33,76,53,1
59,58,51,39,53,44,47,29,40,29,27,10,7,12,15,9,67,45,64,21,31,27,66,58,27,44,62,31,56,77,29,9
77,62,72,72,76,65,72,74,75,54,51,11,7,10,14,9,52,68,59,53,68,68,63,66,68,62,69,59,68,70,59,5
