72,58,68,63,62,46,47,43,64,36,43,10,9,7,14,13,58,59,52,37,68,25,70,58,57,24,40,69,55,59,62
81,51,91,90,70-1,72-1,66-2,63,78-1,58-2,66,9,8,10,14,10,43,53,36-10,59,56,22,77,68,59,31,61,81,33,67-1,72
84,74,68,73,68,73,75,71,71,26,32,13,13,16,8,12,55,65,70,56,59,67,69,56,72,75,26,83,62,69,74
63,58,52,48,56,50,57,64,62,47,63,7,9,6,14,14,49,56,48,57,61,29,65,53,54,38,53,62,68,63,60
55,46,47,75,39,44,31,32,29,27,31,12,5,7,10,10,56,71,51,22,28,50,37,27,43,69,35,58,47,29,56
45,83,44,40,54,48,47,42,48,34,40,13,12,16,12,15,72,69,65,41,53,70,58,36,42,70,44,47,83,43,70
69,79,62,60,64,68,78,54,68,78,52,14,11,14,13,15,71,82,50,76,54,46,71,77,81,48,74,79,81,70,76
46,67,41,39,65,75,58,39,58,26,67,13,7,9,15,12,61,48,61,71,71,62,72,56,76,61,26,48,85,61,65
90,68,80,67,64,63,63,65,71,59,61,9,15,14,6,11,41,60,47,55,58,17,60,63,63,15,54,83,51,65,68
61,67,64,48,68,53,56,60,65,73,55,7,7,7,6,8,67,56,21,63,58,15,66,70,72,17,64,64,86,53,69
77,83,73,78,75,66,82,74,72,48,81,11,14,7,15,10,51,62,63,85,76,75,73,41,89,80,68,79,71,41,75
82,56,69,65,62,56,62,39,64,45,35,15,11,9,11,6,45,73,54,50,58,56,61,60,56,58,33,79,61,60,63
51,47,48,48,58,60,28,33,36,25,28,13,7,7,14,11,69,80,58,26,28,64,53,28,40,72,31,55,71,32,66
64,63,48,67,58,56,43,37,56,31,37,10,5,8,6,9,61,66,52,43,63,55,62,50,59,46,37,58,69,58,58
69,86,64,68,73,73,61,36,71,42,45,11,15,15,16,10,73,83,78,64,73,72,77,62,78,74,43,69,84,71,78
86,60,85,60,54,50,47,28,55,20,25,6,8,7,12,6,50,63,55,22,55,54,52,37,21,56,20,86,54,30,61
78,72,63,70,71,71,59,60,68,69,68,7,11,13,11,9,72,78,69,70,68,70,70,73,72,72,55,74,80,68,71
64,75,59,62,59,75,33,27,45,27,33,14,10,14,14,7,62,67,76,37,40,74,60,41,42,66,19,62,76,56,71
57,50,63,84,62,60,53,60,61,55,39,12,9,14,14,13,41,61,45,39,62,48,63,52,56,43,44,64,57,51,57
81,77+5,74,66,70,73,62,39+7,65,77,36,1,1,1,1,1,84,92,64+13,64,55+24,64+22,67,78,80,58+37,71,85,80,66+6,77
72,52,76,68,60,63,38,51,58,45,54,9,14,13,6,16,44,70,60,37,61,59,67,58,40,55,53,76,67,61,61
74,32,77,62,63,63,40,44,55,66,39,13,10,10,7,9,66,81,20,50,42,18,49,69,52,17,50,69,56,46,62
32,81,68,66,71,71,71,70,65,61,75,10,11,13,16,16,64,68,78,62,70,74,74,61,70,70,59,50,73,62,74
51,58,38,50,60,57,27,48,52,69,40,15,7,8,9,15,72,34,22,64,32,20,48,65,62,23,59,56,65,51,64
81,40,62,94,59,65,49,60,60,53,45,13,6,8,7,12,47,62,26,45,57,44,61,48,56,48,48,72,29,60,60
53,66,71,70,58,67,57,48,51,42,53,13,13,16,11,16,57,68,64,48,59,63,65,60,64,59,48,66,65,62,63
69,75,58,59,72,65,49,55,69,57,52,9,8,15,9,9,60,71,66,65,67,55,70,61,68,59,50,58,71,65,68
75,70,71,66,69,55,67,36,58,40,23,11,7,6,7,10,67,87,59,36,45,66,58,67,51,66,26,75,81,50,68
73,55,64,70,63,40,72,67,64,47,32,8,7,15,14,9,48,58,55,47,47,56,55,57,58,65,23,68,56,42,63
51,69,57,48,51,64,48,47,50,34,41,9,16,12,12,6,68,66,71,53,54,72,64,31,64,71,46,53,81,44,71
53,61,75,60,79,76,78,80,75,61,75,15,13,15,7,6,66,68,65,77,81,53,80,65,81,58,75,55,67,82,75
83,51,79,70,63,58,63,60,65,58,49,10,12,11,6,7,49,42,25,57,53,25,62,65,65,31,59,88,58,59,66
74,27,59,50,55,52,62,33,59,31,35,8,9,6,11,8,48,30,52,43,48,52,53,53,42,54,39,78,68,54,56
74,68,69,60,72,68,75,58,64,40,47,5,12,7,9,15,59,65,74,55,60,66,64,61,62,72,34,69,69,42,73
79,50,63,74,58,52,57,32,43,28,38,14,12,14,11,11,53,67,58,69,54,62,60,39,64,64,34,82,60,45,60
69,69,59,57,66,65,53,43,69,63,27,7,7,12,6,9,65,63,48,54,40,22,64,67,65,25,53,74,70,58,66
52,28,53,64,43,43,31,32,40,59,29,9,14,12,11,10,59,69,13,50,25,12,41,49,46,11,42,53,51,42,51
65,57,64,76,57,50,42,38,55,35,33,6,15,11,14,7,46,56,43,39,58,33,60,51,56,48,38,65,64,45,55
65,62,58,47,62,62,29,58,52,73,50,8,16,8,16,13,72,74,23,70,32,31,63,72,80,22,72,68,77,49,70
82,45,74,74,70,45,63,63,72,51,60,12,13,9,6,15,34,51,25,42,64,23,68,66,57,22,47,83,56,64,70
65,70,68,64,61,60,47,60,62,32,44,6,14,11,6,13,36,55,50,48,58,52,59,43,43,49,39,64,61,57,57
72,84,72,75,73,74,69,51,72,55,57,9,11,8,14,7,66,78,80,65,72,76,75,69,75,78,55,65,75,71,78
76,55,74,75,50,50,52,30,55,29,35,15,6,10,10,11,47,75,54,31,33,53,50,35,24,61,26,67,62,42,59
69,84,56,65,54,68,22,28,54,36,29,14,13,15,11,15,66,83,66,51,38,58,57,23,56,54,26,77,90,43,67
88,38,91,86,60,64,61,69,65,56,65,13,11,15,13,14,42,91,30,60,63,19,70,54,65,21,56,85,56,63,65
67,76,65,63,77,80,74,72,73,70,67,8,11,8,14,15,57,61,65,71,75,63,80,68,74,68,63,72,73,73,76
68,71,67,66,69,67,52,67,70,71,49,16,10,13,15,14,68,76,36,68,58,18,71,73,76,14,69,75,77,68,73
75,78,76,73,50,57,35,39,45,42,31,8,12,8,14,9,66,90,64,40,59,64,64,40,50,69,36,74,77,47,66
69,52,54,72,45,47,34,34,43,47,30,8,9,16,15,14,34,45,45,30,48,22,51,44,48,31,41,68,58,47,47
76,60,66,76,67,57,66,72,68,24,66,7,7,13,16,11,60,60,60,29,57,67,62,55,25,66,22,79,63,52,68
85,58,83,72,68,63,68,61,71,61,63,11,8,14,8,7,48,71,53,64,59,24,64,62,60,35,58,88,69,57,68
79,54,76,74,56,57,56,49,58,55,53,11,11,13,12,6,47,47,47,48,47,53,54,59,55,51,53,75,53,57,60
91,44,89,81,86,79,77,82,87,77,85,14,13,12,13,7,29,46,55,81,77,43,82,80,71,51,59,86,62,83,84
72,56,53,61,55,52,60,30,56,30,31,9,12,9,15,14,51,56,56,30,34,53,52,51,22,65,28,71,63,35,62
84,67,88,92,79,79,79,88,82,73,82,7,12,8,7,9,45,61,30,79,72,21,78,72,77,26,73,75,41,77,78
64,67,69,60,66,66,65,50,55,42,65,6,15,15,6,16,52,68,63,61,63,59,61,47,69,62,45,54,71,52,66
91,61,91,72,75,63,69,77,78,66,66,8,13,9,11,9,60,90,35,74,42,22,64,66,73,48,67,86,43,69,73
76,58,75,73,70,63,68,51,70,34,36,8,12,7,14,11,53,71,64,41,66,68,72,59,47,70,46,67,50,57,69
75,60,66,67,51,55,40,38,58,62,35,14,14,11,11,13,54,73,12,57,44,11,57,58,64,16,50,73,72,48,61
52,55,49,36,34,45,49,30,31,23,33,11,7,8,15,11,45,40,52,20,43,54,48,27,21,53,18,51,62,26,51
72,67,68,66,58,50,47,55,58,49,43,8,12,11,14,15,52,68,56,48,56,57,58,57,62,59,30,69,78,54,61
68,80+3,61,66,71,68,48,55,67,58,52,10,11,13,7,14,60,57,76,77-2,75,76,74,55,78,67,76,68,76+2,62,74
86,33,62,72,54,54,55,43,60,62,32,12,7,7,13,7,54,62,14,48,37,12,42,56,52,15,41,86,59,49,59
67,40,56,64,56,49,36,50,53,60,43,13,11,9,9,11,59,62,15,55,44,16,55,52,56,24,49,65,61,55,58
53,51,53,59,53,43,39,35,50,45,33,13,7,9,10,6,51,56,42,39,52,40,54,47,45,44,38,54,55,47,51
58,73,59,69,64,63,56,64,48,46,59,12,8,8,13,16,50,61,67,54,65,62,71,52,58,62,43,52,65,66,68
46,75,39,56,49,58,32,36,39,13,20,13,9,14,7,15,75,71,73,18,52,64,58,25,48,73,12,54,86,49,73
73,72,73,77,72,64,63,68,73,69,66,7,8,11,16,9,70,56,59,76,64,37,69,72,75,48,47,76,65,73,72
80,73,70,60,72,68,47,53,75,48,64,11,9,12,9,13,60,90,70,58,73,75,72,72,68,60,44,62,80,69,73
67,52,74,79,69,65,66,74,67,60,67,12,13,14,13,16,55,59,44,62,62,39,70,63,68,23,64,55,49,66,66
84,67,81,69,74,75,69,74,76,74,70,9,9,12,11,9,60,65,47,76,62,25,73,78,76,30,73,80,56,71,74
66,63,74,59,70,56,60,59,66,60,72,15,11,10,10,11,49,70,56,60,69,52,70,60,60,55,55,61,78,63,66
61,48,73,71,73,69,71,74,71,70,71,11,10,6,9,6,47,47,52,72,70,29,72,74,70,38,69,60,57,72,71
81,33,68,59,66,57,57,61,62,69,52,8,8,13,11,6,64,62,24,64,50,14,58,67,71,12,57,79,58,58,67
75,80,61,65,71,67,63,35,65,35,41,13,6,6,9,12,60,77,68,32,29,70,58,48,71,70,28,63,76,40,70
72,73,69,60,66,58,59,27,64,19,69,13,12,7,16,9,70,76,66-2,25,62,66-2,68,56,72,70-1,25,63,79,59,69
85,67,84,74,76,74,63,66,78,66,52,7,12,10,15,12,56,52,58,65,72,44,77,75,66,46,65,83,64,69,76
66,66,57,59,64,58,46,42,58,32,42,7,6,6,9,12,58,64,57,63,63,43,65,59,49,56,32,64,70,63,62
80,76,82,76,59,39,67,25,55,20,31,14,9,14,10,9,37,68,58,22,53,51,58,41,21,62,28,79,77,37,62
73,42,68,72,70,64,63,64,73,68,46,14,11,10,8,12,28,47,12,63,45,21,48,56,62,18,62,68,39,63,64
50,71,42,51,54,58,56,34,30,17,22,10,12,14,10,12,69,60,67,23,55,65,54,23,40,66,22,61,78-2,35,68
