78,81,60,41,36,65,55,10,61,50,62,57,68,46,35,76,59,66,6
65,45,25,23,29,25,23,14,57,22,25,57,32,63,26,65,63,33,1
84,92,86,82,86,87,75,5,31,83,79,15,81,20,75,78,62,80,6
68,74,64,43,40,53,41,11,78,32,59,70,71,66,29,66,65,61,4
73,63,71,60,53,66,50,16,81,46,71,84,74,80,40,72,88,56,1
56,47,67,66,63,66,71,5,38,61,63,23,67,22,64,62,72,64,13
65,60,67,67,72,64,62,10,62,67,69,53,68,55,59,67,76,66,4
62,60,75,57,60,69,81,7,23,66,61,22,70,33,65,60,81,65,13
69,67,65,64,28,55,35,13,53,49,51,67,62,71,24,71,72,56,5
69,75,66,67,68,68,63,8,57,68,60,59,64,60,55,71,69,66,6
72,55,63,59,32,63,33,10,67,27,60,56,65,51,26,72,72,63,2
64,59,51,58,53,56,40,12,59,47,54,71,65,66,44,56,76,49,1
80,68,71,38,49,66,73,7,36,57,31,18,58,30,56,74,77,62,13
67,68,64,60,52,61,42,11,68,57,62,63,65,67,55,62,76,58,4
69,58,62,59,51,55,43,6,74,42,51,75,56,74,38,66,87,52,1
74,71,61,59,57,55,27,9,68,36,66,61,60,70,28,68,62,46,5
78,71,70,60,63,68,66,10,55,62,64,57,72,51,64,75,59,64,4
69,66,59,63,29,51,36,11,66,40,55,62,61,64,36,67,58,45,5
68,71,70,67,70,67,57,15,64,64,66,45,71,47,47,53,69,70,0
76,76,60,55,35,51,43,6,62,50,64,59,54,60,30,64,74,47,2
77,81,73,69,74,75,59,16,72,67,70,51,73,52,62,75,43,70,0
76,76,70,68,54,70,62,15,52,61,63,24,64,33,60,76,68,67,10
67,60,64+4,54,55,60+5,39,9,48+24,33,62+2,33,65+2,42,43,66,49,55+8,4
77,77,76,67,70,75,75,13,28,73,65,30,72,29,72,78,68,65,13
68,62,58,32,37,62,64,6,33,57,64,18,54,41,61,71,83,62,13
67,72,60,62,49,62,56,8,18,54,34,16,42,16,58,72,58,42,13
53,43,55,28,34,17,24,9,74,23,55,71,58,65,20,39,82,32,1
79,86,56,49,45,45,49,6,24,45,51,20,56,29,48,76,43,57,0
80,76,71,65,60,73,58,16,25,58,60,23,65,34,54,81,63,66,11
64,55,60,66,64,35,37,8,64,33,69,66,64,68,29,60,75,63,1
74,68,68,66,58,68,64,14,39,58,61,40,66,41,47,73,55,61,6
77,72,65,69,64,64,40,13,63,47,60,65,61,62,42,78,63,57,9
64,64,67,54,48,72,37,16,72,55,68,63,81,66,31,65,77,62,2
75,90,75,67,58,82,74,12,35,73,76,13,71,17,69,76,56,78,3
55,58,69,60,60,63,46,5,50,56,68,52,68,60,53,65,74,68,2
68,72,75,60,65,69,76,8,36,72,55,33,68,29,67,73,77,65,13
51,61,65,60,59,62,58,10,54,69,69,55,62,54,61,53,76,66,4
56,61,64,48,66,61,73,9,39,54,64,24,48,19,63,65,76,46,13
73,63,69,55,64,70,71,15,36,72,65,31,68,42,59,69,64,70,0
76,76,67,67,62,70,64,16,44,60,66,44,69,38,58,75,69,65,0
79,75,70,65,65,69,67,12,46,67,65,35,69,32,54,78,58,66,6
64,70,65,50,43,60,32,13,75,28,64,71,72,72,33,72,65,65,9
86,77,56,60,40,59,41,9,66,45,60,61,61,67,39,83,49,48,9
83,84,71,71,74,79,70,8,29,70,67,32,71,31,68,90,63,66,7
73,75,67,67,67,70,63,16,37,68,53,31,66,51,60,76,58,64,4
70,65,65,73,70,61,62,15,64,62,61,64,60,65,55,75,57,61,7
44,46,52,43,25,39,49,10,65,50,58,68,60,64,29,50,90,48,1
75,69,70,56,41,63,51,13,71,61,65,72,76,71,25,72,77,69,4
81,75,80,65,66,75,67,11,45,73,61,49,72,42,69,77,61,71,0
58,64,64,74,64,49,54,6,73,72,59,63,56,57,44,68,77,56,9
60,62,57,45,42,59,50,6,21,35,47,27,50,22,42,55,62,51,6
64,58,55,29,64,27,25,8,59,62,26,60,43,62,31,66,82,35,1
75,63,63,41,45,49,61,12,30,56,41,19,51,15,49,64,82,44,13
53,55,72,43,41,68,66,15,63,58,69,45,70,37,58,65,72,67,0
61,58,55,43,37,38,36,8,55,28,38,65,41,61,27,53,73,42,1
91,88,68,63,68,73,66,13,25,58,52,32,64,22,59,90,47,60,6
58,67,59,56,31,51,31,8,61,35,33,68,58,74,31,60,74,31,10
84,81,74,69,74,76,74,9,47,76,62,25,73,30,73,80,56,71,6
77,81,70,61,53,72,65,15,16,45,57,21,71,23,52,78,63,67,7
60,70,72,62,57,71,55,15,82,61,76,63,76,74,48,57,78,71,4
68,77,68,62,71,73,69,9,40,41,61,29,67,31,67,59,54,62,0
69,49,56,35,32,30,40,11,63,42,47,61,57,62,29,73,76,31,1
63,55,62,62,40,50,46,10,64,54,57,65,67,73,40,62,80,61,9
72,61,61,71,61,71,62,8,27,43,55,34,62,33,53,71,76,54,10
58,59,44,35,27,23,13,6,62,17,46,59,51,72,23,54,88,43,1
67,58,49,39,39,43,36,12,38,39,52,39,61,41,34,61,58,44,4
48,62,50,32,33,39,24,9,72,32,65,67,62,68,22,55,66,48,1
83,90,62,55,59,66,37,9,48,36,54,44,63,38,52,67,30,60,6
76,75,66,46,64,64,48,7,59,52,62,38,68,42,47,76,67,68,2
69,79,70,74,66,68,51,11,66,68,65,64,68,66,57,58,66,76,5
67,58,62,37,34,56,28,8,63,38,65,61,66,68,32,65,72,53,1
53,51,63,30,52,45,58,7,19,58,36,23,59,25,57,53,85,48,13
77,75,71,64,66,64,59,7,65,68,62,54,67,45,60,74,59,63,2
74,61,57,48,44,60,58,10,48,48,62,47,65,52,45,72,55,54,0
76,88,81,74,78,81,77,14,34,80,75,20,80,39,77,69,66,77,6
80,75,70,58,56,69,68,9,56,59,66,35,68,42,55,78,66,66,10
54,42,48,34,34,36,23,12,56,29,55,58,50,60,32,68,74,28,1
83,84,66,58,63,68,58,10,50,64,59,37,69,42,51,78,65,62,0
85,83,67,66,69,68,57,14,37,65,53,32,66,40,59,90,58,62,10
68,61,71,48,55,67,58,10,76,77-2,75,76,74,67,76,68,76+2,62,4
67,66,73,61,61,62,42,14,63,57,65,71,68,62,46,66,62,55,4
63,59,40,40,38,43,28,7,61,30,52,65,56,66,30,60,78,33,9
92,89,76+1,61+1,66,77+3,74+2,13,38,74,61+1,25+4,67+1,30,70,90,50,70+2,13
62,59,70,61,74,64,57,7,56,69,64,52,71,57,62,64,70,65,4
51,28,46,35,36,33,28,13,54,34,48,57,53,54,36,53,74,30,1
35,52,57,24,34,43,45,10,55,41,35,53,42,57,20,33,81,34,1
86,89,83,75,80,88,78,16,69,79,76,29,85,58,57,76,67,87,0
67,51,54,31,33,35,29,13,63,36,34,60,37,63,28,65,56,33,1
83,72,56,61,54,58,56,8,30,44,52,39,50,42,58,80,57,63,10
62,67,73,52,64,71,68,15,68,70,72,67,74,75,67,78,82,72,2
91,87,75,67,82,79,65,11,60,71,56,58,63,59,71,88,56,65,10
66,61,62,58,54,59,60,6,46,53,61,58,65,49,48,68,56,63,4
71,67,64,55,51,62,42,7,57,62,62,76,65,78,44,74,72,58,4
82,82,61+2,52,47,64+4,62+2,13,45,60+4,54,38,60,40,58,76,58,60+4,0
76,70,81,64,66,77,72,16,78,76,76,77,81,73,75,76,69,75,2
55,58,66,48,37,61,49,15,62,47,63,50,64,48,36,55,70,62,1
65,68,61,47,60,62,32,6,50,48,58,52,59,49,39,64,61,57,4
88,53,58,38,34,63,47,10,21,39,33,17,35,32,30,83,64,47,7
75,87,77,75,81,78,65,14,43,73,72,22,75,23,72,71,49,76,6
52,47,42,30,35,33,27,15,58,25,29,52,42,67,32,44,70,29,1
69,69,75,76,73,74,51,5,72,73,75,70,75,74,63,69,65,72,5
77,78,55,56,59,56,49,10,59,48,46,64,61,65,55,80,71,52,5
55,56,48,24,22,38,36,15,66,24,43,68,44,67,21,63,81,30,1
79,80,77,75,74,75,70,7,35,72,76,57,77,49,72,65,58,77,13
71,62,52,51,41,53,45,8,16,36,43,21,54,20,32,63,69,49,10
51,59,63,40,39,45,28,10,66,29,64,69,63,68,30,54,78,38,1
64,49,30,31,27,47,18,10,69,25,65,61,67,73,23,55,82,36,1
92,83,75,67,61,74,57,13,77,44,66,79,69,78,33,85,62,68,1
69,69,63,40,53,57,67,9,26,54,40,18,58,18,58,69,67,55,13
82,87,77,65,73,84,66,7,30,75,61,30,69,25,66,82,47,68,10
77,77,82,81,84,81,59,13,78,85,77,74,79,80,53,74,69,69,6
69,68,62,57,31,44,26,14,70,33,62,76,64,70,26,74,70,42,9
67,62,63,53,39,46,48,16,68,60,57,70,62,69,47,64,79,51,1
60,43,26,29,22,20,23,5,48,16,23,46,31,53,22,58,66,28,1
74,75,74,70,61,72,64,6,53,67,66,50,72,66,72,67,63,68,4
64,51,65,40,50,64,21,4,92,39,65,90,65,88,35,76,87,62,1
57,56,59,42,44,52,64,14,40,53,46,31,55,19,54,53,82,45,0
89,85,60,53,49,61,63,13,35,52,52,29,53,28,66,88,58,61,13
84,77,68,66,45,69,59,15,33,62,60,30,65,31,71,82,60,66,13
66,65,63,49,45,58,48,10,55,40,62,57,63,62,38,63,72,60,4
65,41,62,66,38,60,22,13,59,41,48,57,63,63,18,73,77,23,6
83,67,70,66,63,72,71,10,27,64,53,19,67,20,59,81,70,64,0
64,61,56,58,49,49,31,16,70,59,62,51,71,67,39,56,76,64,6
65,56,62,49,39,61,40,5,48,51,63,50,68,58,40,67,60,54,4
31,79,43,60,45,33,32,7,63,44,61,62,63,59,56,59,82,65,1
79,79,66,60,61,69,58,14,18,48,39,16,61,24,47,68,42,49,10
68,71,80,70,83,77,72,9,28,81,74,34,78,47,73,61,67,73,4
67,47,58,58,56,56,21,7,59,18,54,62,57,66,19,62,75,50,5
68,73,68,60,55,70,63,11,70,51,69,63,72,69,49,52,73,70,2
53,56,72,57,55,63,36,12,71,66,68,69,72,68,37,32,74,56,4
67,68,73,63,61,72,65,10,57,50,71,49,75,28,49,63,39,74,6
75,76,71,74,67,72,61,10,71,69,67,73,69,73,51,85,81,61,5
77,77,64,57,57,68,55,7,50,58,57,41,62,47,55,73,48,65,4
66,71,69,71,71,65,65,5,34,70,69,26,68,32,51,69,57,69,10
77,73,62,62,57,71,65,8,21,57,53,25,58,21,44,82,41,63,7
63,64,65,48,57,67,71,8,17,58,44,21,59,19,69,59,84,52,13
71,77,72,73,77,71,56,8,65,90,75,61,73,63,53,73,69,69,10
72,75,54,63,49,56,53,9,53,46,57,52,63,51,49,71,69,52,5
65,52,35,26,21,25,23,8,51,19,45,52,50,56,29,56,73,31,1
83,84,79,71,75,82,70,11,29,70,72,30,77,27,56,76,56,76,10
74,69,62,45,54,68,65,11,42,52,38,13,53,11,53,76,70,55,13
52,71,72,74,74,67,60,15,67,66,66,65,69,69,68,50,73,65,5
88,84,65,54,25,66,60,14,57,40,42,52,63,58,38,65,60,63,0
70,71,57,63,46,61,42,13,49,55,63,56,66,58,53,68,64,50,1
71,60,51,52,37,49,36,14,57,38,46,56,50,60,34,68,56,24,5
56,57,61,52,41,51,40,14,61,37,61,52,62,64,37,55,68,50,2
72,75+1,58,58,59,54,24,8,56+1,33,54,54,60,55,37,65+2,58,58,5
88,86,58,60,58,63,34,12,25,41,49,24,46,38,44,82,44,42,11
50,54,63,51,35,59,57,6,53,57,59,51,64,53,51,49,72,56,4
76,77,75,72,76,73,67,15,62,68,62,57,73,62,60,75,72,70,6
78,79,75,76,76,75,62,6,71,72,68,63,70,70,60,82,62,64,5
64,45,38,26,21,33,19,7,62,16,25,56,40,53,29,63,54,31,1
55,64,68,56,67,63,63,11,46,65,65,52,67,54,45,68,75,65,4
64,70,61,45,50,66,49,1,21,52,53,23,56,26,52,63,55,61,9
75,69,72,62,50,74,67,7,27,58,52,12,63,19,53,80,85,57,6
70,72,51,61,38,66,36,7,72,28,35,56,52,73,27,68,66,39,5
87,78,77,76,66,78,37,8,76,59,65,68,75,80,29,86,64,69,5
72,70,66,65,56,67,61,12,32,49,57,18,63,21,46,75,59,67,10
58,53,64,60,38,59,52,7,36,60,61,36,65,44,51,70,66,61,6
64,58,53,54,48,59,38,6,46,53,68,36,79,46,48,68,70,57,0
70,63,63,34,30,46,30,13,74,22,56,79,65,73,32,61,75,49,1
72,71,60,60,63,59,44,7,43,34,52,53,59,67,55,74,57,53,9
46,47,58,47,41,54,68,15,19,58,44,15,59,15,61,48,85,57,13
80,65,63,69,47,62,40,9,65,49,59,65,65,68,32,81,75,57,5
62,64,58,48,44,57,42,10,52,45,57,48,68,59,39,65,41,45,10
83,82,83,79,79,84,71,14,68,82,80,62,79,68,69,76,71,79,4
46,54,50,41,22,25,16,13,62,31,42,60,54,63,15,49,79,27,2
68,66,84,56,72,81,69,7,78,72,77,67,79,69,68,73,86,77,0
80,77,70,70,65,68,30,9,62,29,65,66,65,68,28,79,76,64,5
36,35,71,64,81,58,59,15,60,74,78,56,77,53,52,34,65,73,2
89,80,74,72,60,77,57,6,56,68,62,46,67,40,64,84,70,62,10
91,91,66,49,52,69,64,13,16,59,50,18,54,21,61,84,69,51,13
65,58,62,38,39,49,32,16,76,22,55-2,73,59-6,75,37,71,77,38-10,1
57,48,62,30,32,58,69,15,29,36,22,19,39,18,66,60,83,28,13
82,75,67,59,54,65,70,11,20,72,56,21,57,15,74,85,71,57,13
66,38,58,24,28,30,25,10,66,25,43,66,52,67,26,66,67,56,1
31,59,52,39,45,41,40,12,65,47,60,72,62,69,54,46,83,57,1
64,65,59,40,23,53,34,11,64,46,52,68,57,56,27,65,73,52,4
70,64,59,57,40,61,32,7,60,34,46,59,52,64,36,70,70,45,12
61,62,75,73,66,74,67,14,58,81,84,55,82,59,56,62,76,80,2
57,66,50,22,63,27,17,8,68,23,30,62,38,60,21,66,72,39,1
36,65,84,73,76,68,68,12,33,78,75,25,75,37,66,53,57,78,4
82,62,64,73,62,61,52,10,64,62,71,65,73,67,54,79,62,59,5
75,72,60,58,46,64,28,7,60,42,42,58,60,68,26,73,71,43,9
62,73,72,54,51,66,39,6,71,57,71,62,78,67,38,59,68,63,2
65,67,76,58,65,77,65,7,83,81,73,73,77,75,64,67,82,70,2
75,78,71,73,73,63,54,15,69,59,72,58,75,66,59,77,59,59,8
69,66,70,67,55,65,40,16,75,53,71,75,68,78,32,76,77,51,9
65,57,60,54,46,58,44,15,23,35,53,26,61,26,39,61,46,45,10
59,46,55,35,32,50,38,15,54,40,55,47,49,56,31,64,56,39,4
69,52,63,55,48,64,62,7,48,46,57,30,59,31,42,68,59,55,10
73,74,64,70,51,57,33,9,63,30,62,65,70,67,30,73,71,54,9
68,68,68,33,54,70,77,11,36,68,52,23,64,18,72,69,77,58,13
68,48,52,28,48,55,66,8,18,57,31,17,42,22,57,61,66,32,13
85,80,67,53,51,65,71,14,22,72,69,22,53,23,64,87,71,65,6
76,70,72,67,65,70,70,8,22,69,61,17,64,18,52,80,62,58,10
65,61,61,55,60,65,69,6,24,57,54,27,62,29,54,68,61,55,11
60,58,71,54,63,65,36,11,85,48,74,83,77,79,50,73,81,72,1
58,77,70,48,47,50,45,7,70,62,76,74,77,68,53,70,80,52,2
73,72,60,42,38,54,58,16,65,49,53,57,58,60,42,72,67,57,2
33,45,67,34,59,63,77,12,22,70,38,20,62,21,71,41,92,57,13
79,57,61,67,31,62,46,10,65,55,59,66,64,66,32,80,61,49,9
